id,predicted_price
1326039061,380220.76138637064
1326059085,514034.7745658999
1326069094,491028.82763417123
1326069191,378471.2807972987
1328300040,372985.8977658856
1328300180,336384.33644743206
1328300810,369003.783859762
1328320440,333226.20893053786
1328320760,348679.76888154045
1328320800,346781.66295243194
1328330290,333361.83893575927
1328340380,278447.3459645092
1328340540,303148.20863225946
1328340630,283135.88048473164
1329000090,1385891.5369160003
1329300480,367256.613835159
1330300451,955222.6880952384
1330850130,748268.0757822313
1331900410,812859.1071547654
1332700270,302736.875789928
1336300610,1084002.8558730157
1336800010,1607171.712579365
1336800185,1156066.2274429463
1336800880,1313844.577959596
1337801060,800993.3121741834
1338300180,1675060.4265733466
1338800491,788637.0682362306
1339300025,804060.9375321424
1346300150,2826070.7692063493
1352300120,251014.86410135002
1352300315,246371.1584546762
1357900060,457979.51827970723
1370800515,1702847.142123016
1370800560,1206747.3260714288
1370802620,612829.4911825745
1370802650,713378.0711653914
1370803510,677981.4764462202
1370803730,594259.3888992908
1370804295,607022.2920167117
1370804430,560845.7233107205
1377800135,564630.5173768324
1386800054,372446.3463470311
1387301730,359988.961080041
1388600110,246586.59902979317
1402100070,416664.65465295827
1402200340,344819.66518039466
1402600110,371854.8008211892
1402600570,315174.44650583394
1402630190,383504.36834198073
1402900380,301318.3008416281
1402900460,339234.7730828414
1402970020,427430.6312228261
1402970070,352350.331735586
1421069117,252743.69140302474
1421069159,468464.60724999994
1422029138,537127.4331024531
1422700040,234119.76273570638
1423049029,279442.9236276079
1423069063,436774.3078286435
1423069076,588892.7632189754
1423069162,528665.1445339104
1423200170,216733.23441381074
1423400260,315757.07545397663
1423800080,228439.33298515633
1423900220,252333.06137188582
1423910670,297241.563661237
1424059022,1002311.0072913629
1424059130,530016.2558243148
1424069110,723535.3438722227
1425059145,521508.85303823836
1425059174,466953.38956182724
1425059193,1136212.7007301582
1426049054,415512.70917797385
1428000970,413831.8109305878
1428001160,595560.1036675342
1430800100,305758.26265005476
1431700210,260496.15126565393
1431700280,357657.0539501724
1432400120,213199.35731274687
1432400335,216442.92160397253
1432400525,253562.68630966588
1432600100,231686.82314101723
1432701230,226757.63336492926
1433100010,260601.1682141262
1433290010,432742.17227953085
1437500015,243614.67938492057
1437580480,1041126.5576269841
1437910090,568095.3309753983
1438000170,556187.6950937295
1438000360,511916.6369022685
1438000430,453765.19917264587
1438000440,500090.42771914543
1441000350,484722.83663708507
1442300005,435862.85412587225
1442700250,560552.3470471732
1442700430,529872.2625759915
1442860160,409766.7900411068
1442870440,502373.00520948553
1442880320,519638.0905283511
1442880380,457903.1817902808
1442880640,520860.743007371
1442880650,508372.1759290924
1443300140,420492.7349424604
1443501020,230435.12400711488
1443550020,521623.5117033703
1445200190,280665.80177468364
1446110020,585923.0841179653
1446300020,573542.1385048795
1446400785,220368.68396529794
1446401220,193191.7004245844
1446401290,245849.50169460266
1446800995,307361.8894605625
1446801030,257046.86937804724
1447600410,265612.4941699595
1448800010,284754.7612161016
1450000210,188370.8730755089
1450100390,195002.97873650043
1450300050,289078.00321450504
1450900020,262746.6410549575
1454100267,402115.3898389295
1454600038,1128830.9680595242
1454600156,1226179.3357323234
1459920010,272821.14687954664
1471590060,701411.9449102192
1471620240,356891.2884507275
1471700410,412667.4813708514
1471701200,453432.93189223064
1471701780,339501.9846411715
1472700200,564831.1226332202
1473120390,456604.0776638067
1474000050,414909.2669029236
1483300430,420777.2566273447
1492800296,542933.6079407206
1494300040,544889.752814131
1498301672,506211.9828553391
1498302774,356840.9801895137
1498303700,807491.9788095237
1498304065,571116.3344974241
1502400140,231192.06557337532
1509500060,397896.08180850034
1509700050,318375.5610803476
1518000230,399927.49854278215
1518000290,338606.02799492015
1523049083,221878.60375715184
1523059103,448850.519749801
1523059105,332261.83612892806
1523069022,337849.66935296246
1523069096,501023.7102745311
1523069204,449439.05039946147
1523069215,424663.7657559521
1523550220,688141.5123935997
1523550480,567381.8724217624
1524079088,390571.33402633475
1524079156,451039.6510192581
1525059198,913409.0376380906
1525069095,837684.6190426059
1525069134,1032712.8020190918
1525079069,849247.1791737132
1525200060,660209.5047881283
1526300015,400668.12678319303
1529300135,347239.018818408
1529300160,429744.6223544249
1535204165,501440.8727420635
1541700240,332595.38236654346
1543000060,484788.77600100974
1545800205,287633.629650829
1545801970,273889.73730330507
1545802080,242648.53382764093
1545802830,261012.73915016514
1545803390,272955.8283425601
1545805460,245653.92825361004
1545805820,258606.14164222035
1545805980,374208.88607574865
1546600020,634136.2468055824
1546600125,666686.9933780712
1552100135,977083.0400779216
1552510160,430600.4978016838
1552520010,380322.9520905821
1552800010,358924.3410321761
1556200005,876606.1695424836
1556200155,614637.2518407867
1556200205,557173.1146592308
1556200265,783927.0020836734
1559900080,382659.2620850857
1560920200,451475.04163020314
1560920450,1059058.0174718613
1560930050,538811.6603567821
1560930070,935128.6281984124
1560930450,601751.1074048157
1561600025,772413.8393780662
1561930020,527692.2897023812
1562100030,559714.8330085038
1562100220,608458.7626189898
1562200090,595803.4094310798
1563102435,717074.0571618628
1563102880,762765.2679914531
1564000410,821205.3157562261
1565900070,235134.25205974357
1565930130,511653.2332644851
1565950030,337759.8759118257
1566100010,378483.18019946833
1566100400,373159.5829116734
1566100625,500227.08580552577
1568100220,329809.32171064115
1568100300,511202.3413095239
1568100380,337355.43580100633
1568100920,1365398.8730825055
1588600040,370204.8170645314
1588600045,423700.11546673777
1591000015,275484.64513836143
1591600506,376347.54817504616
1591600527,333927.29138499853
1592000130,626461.031494489
1592000250,610811.749784851
1592000640,622072.464644775
1592000780,684279.3935971677
1596600060,323592.89645258
1598600209,350666.404162653
1601600195,315558.8406150925
1604590230,730164.0683054188
1604600095,422110.95248618344
1604600227,337213.8848966453
1604601570,456986.59459890204
1604602050,631686.9225913271
1604730150,526073.6557442268
1608000120,359655.82936785667
1612500090,226022.30635247138
1622059095,296917.7106583325
1623049041,171562.1781369536
1623049174,303105.1193420639
1623089025,436471.0808844489
1623089039,267704.2952665568
1623800440,487642.5071134439
1624049228,552535.0763147533
1624049275,465966.60667168704
1624049291,833454.0911588684
1624059224,1110635.1148174598
1626069139,506122.66555184184
1630700276,394700.5668459885
1644500050,855775.0019642856
1645000580,281366.7076110789
1646501920,526177.8370531732
1646502355,1058162.5981788056
1651500040,1888325.8097564932
1651500060,884572.7551818186
1651800030,1505350.605660173
1652500060,1542257.607142857
1656600310,570024.4538084418
1657000070,247845.55512484856
1657300280,446616.19532618904
1657530180,298878.2773623978
1665400165,225870.60355497227
1668500090,721716.4206687281
1668500100,856374.61205901
1670400090,217102.48888818335
1672000170,633532.7444386757
1681400010,801362.4354126982
1682000160,220778.9839080092
1683400165,961178.5646465204
1683500180,246807.5596136702
1687000210,299781.8339895357
1687000220,300151.79808209994
1687000240,298880.1541611043
1687910100,578756.9278202193
1689400150,762774.3625439006
1695900060,519431.0006519031
1695900150,815526.6007738094
1697000370,207574.63020320627
1702900624,348334.14043024124
1702901500,357394.65681901685
1703400470,386697.31563597615
1703900155,321307.82559399126
1704900135,365818.61725427327
1704900303,569014.0755975198
1705400350,359250.8954619562
1710400005,605445.81856904
1720069029,373792.3665386005
1720800305,730945.3484213565
1721801025,228972.00789261027
1721801280,219174.38634709117
1721801591,157219.66763544455
1722059222,277171.1707638932
1722069097,483485.2877976192
1725059182,1158337.6103611111
1725059252,704587.5869173743
1725800280,494326.99175363895
1726069060,675696.5214122548
1726069084,496443.7988094338
1726069202,362840.99488284154
1727500230,437000.62738444813
1727850340,1057632.8749238264
1727850350,1115612.1014299593
1732800175,897486.8248033908
1732801300,798083.5989751589
1735800050,174343.64887427882
1737100830,637902.084908121
1737300130,624308.2931717033
1755700060,373562.9063607566
1760650280,324022.46409887704
1760650610,322639.7627415538
1760650670,269423.55944911035
1760650950,308743.3604526241
1761100190,239500.31892774827
1761300310,256362.36785845214
1762600190,875480.6395966569
1762600260,956160.1132973626
1762600280,896804.8030346786
1769600066,690574.0683149351
1770000090,425078.7530314798
1770000490,366018.7793706093
1771000430,331930.2257358905
1771000690,333625.8824484542
1771000760,363669.61011471896
1771000970,340343.8987992561
1771100130,342258.17754243093
1771100330,392314.26966469927
1771110070,347978.37634895655
1773100123,321626.72183318064
1773100275,305209.5839949337
1773100430,371136.1335615877
1773100604,419183.054179011
1773100755,689267.7786358226
1773100765,314641.422035969
1773100920,401293.7731634671
1773100922,405004.0835682291
1773100926,413143.2991542966
1773100972,365958.91150279366
1773100980,364698.200409008
1773101020,387184.9532795676
1773101050,335478.3554357552
1773101159,311983.52050011104
1773101530,257373.84717983406
1774000030,506480.45657705667
1774000780,469037.16600606334
1774220070,597831.3630399483
1775500050,389495.0055924789
1775500310,645337.239339244
1775500371,779968.9776385106
1775800420,452025.535132935
1775800710,358946.78539304016
1775801090,466296.0529594511
1775801405,550613.8775409355
1775900140,463666.6377839641
1775900220,351945.64639987133
1775910370,567620.4140261463
1775920350,361152.5896616408
1775930010,439100.6425455632
1775930440,501348.87490126997
1776460110,476246.74839744077
1776460190,490954.1639860695
1777500090,736411.0969943855
1777600210,631890.1823554572
1777600450,651801.316465278
1777600490,717057.998411954
1777600900,706529.0193626838
